Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-03-16 00:00:00,0.415,0.830,2.941,3.102,57.43,29.400
2019-03-16 00:30:00,0.427,0.820,2.952,3.098,60.43,29.350
2019-03-16 01:00:00,0.431,0.750,2.933,3.056,54.43,29.200
2019-03-16 01:30:00,0.421,0.710,3.112,3.165,52.43,29.200
2019-03-16 02:00:00,0.409,0.670,3.002,3.259,66.43,29.200
2019-03-16 02:30:00,0.441,0.760,3.122,3.305,56.43,29.250
2019-03-16 03:00:00,0.409,0.840,3.005,3.477,59.43,29.250
2019-03-16 03:30:00,0.416,0.650,3.191,3.291,60.43,29.250
2019-03-16 04:00:00,0.411,0.720,3.066,3.525,54.43,29.250
2019-03-16 04:30:00,0.391,0.680,3.024,3.104,57.43,29.200
2019-03-16 05:00:00,0.380,0.610,3.087,3.194,54.43,29.150
2019-03-16 05:30:00,0.354,0.610,3.070,3.201,49.43,29.100
2019-03-16 06:00:00,0.365,0.570,3.155,3.305,56.43,29.100
2019-03-16 06:30:00,0.361,0.590,3.221,3.307,42.43,29.100
2019-03-16 07:00:00,0.356,0.630,3.256,3.308,64.43,29.100
2019-03-16 07:30:00,0.357,0.610,3.129,3.238,54.43,29.150
2019-03-16 08:00:00,0.337,0.560,3.200,3.305,59.43,29.250
2019-03-16 08:30:00,0.328,0.540,3.228,3.211,61.43,29.250
2019-03-16 09:00:00,0.316,0.510,3.171,3.248,43.43,29.250
2019-03-16 09:30:00,0.290,0.550,3.171,3.042,46.43,29.250
2019-03-16 10:00:00,0.285,0.560,3.038,3.429,68.43,29.350
2019-03-16 10:30:00,0.282,0.460,3.103,3.414,68.43,29.450
2019-03-16 11:00:00,0.279,0.560,2.915,2.756,68.43,29.550
2019-03-16 11:30:00,0.277,0.490,2.872,3.109,68.43,29.650
2019-03-16 12:00:00,0.294,0.460,2.902,3.056,61.43,29.750
2019-03-16 12:30:00,0.295,0.540,2.903,2.889,63.43,29.800
2019-03-16 13:00:00,0.304,0.540,2.925,2.551,60.43,29.900
2019-03-16 13:30:00,0.307,0.470,2.951,3.012,57.43,30.000
2019-03-16 14:00:00,0.305,0.470,2.954,5.510,82.43,29.950
2019-03-16 14:30:00,0.341,0.640,2.896,5.328,49.43,30.000
2019-03-16 15:00:00,0.352,0.610,3.044,3.199,78.43,30.050
2019-03-16 15:30:00,0.358,0.770,2.913,2.870,85.43,30.000
2019-03-16 16:00:00,0.373,0.690,2.889,2.962,74.43,30.000
2019-03-16 16:30:00,0.400,0.780,3.023,3.478,78.43,29.950
2019-03-16 17:00:00,0.389,0.590,2.956,3.193,80.43,29.900
2019-03-16 17:30:00,0.401,0.620,3.032,3.370,82.43,29.900
2019-03-16 18:00:00,0.439,0.780,2.956,3.126,91.43,29.800
2019-03-16 18:30:00,0.445,0.830,2.995,3.273,78.43,29.750
2019-03-16 19:00:00,0.482,0.900,3.091,3.379,87.43,29.700
2019-03-16 19:30:00,0.575,1.060,3.245,3.421,82.43,29.650
2019-03-16 20:00:00,0.624,1.080,3.404,3.832,84.43,29.600
2019-03-16 20:30:00,0.633,1.140,3.262,4.034,74.43,29.550
2019-03-16 21:00:00,0.653,1.170,3.367,4.193,71.43,29.550
2019-03-16 21:30:00,0.673,1.430,3.279,3.989,67.43,29.500
2019-03-16 22:00:00,0.641,1.280,3.257,3.863,70.43,29.500
2019-03-16 22:30:00,0.641,1.260,3.410,4.277,68.43,29.450
2019-03-16 23:00:00,0.641,1.130,3.449,4.060,85.43,29.450
2019-03-16 23:30:00,0.695,1.290,3.440,3.909,84.43,29.400
2019-03-17 00:00:00,0.664,1.060,3.461,4.289,71.43,29.400
2019-03-17 00:30:00,0.639,1.010,3.387,4.091,73.43,29.400
2019-03-17 01:00:00,0.667,1.070,3.401,4.030,73.43,29.350
2019-03-17 01:30:00,0.671,1.200,3.295,4.125,71.43,29.350
2019-03-17 02:00:00,0.619,1.020,3.258,4.011,73.43,29.350
2019-03-17 02:30:00,0.639,1.160,3.253,4.125,73.43,29.300
2019-03-17 03:00:00,0.628,1.230,3.259,4.012,70.43,29.300
2019-03-17 03:30:00,0.660,1.330,3.324,4.483,75.43,29.300
2019-03-17 04:00:00,0.650,1.020,3.337,4.200,74.43,29.250
2019-03-17 04:30:00,0.655,1.080,3.348,3.861,80.43,29.200
2019-03-17 05:00:00,0.666,1.090,3.438,4.128,71.43,29.200
2019-03-17 05:30:00,0.645,1.070,3.342,4.207,78.43,29.200
2019-03-17 06:00:00,0.715,1.180,3.421,3.808,74.43,29.150
2019-03-17 06:30:00,0.682,1.180,3.391,4.323,78.43,29.150
2019-03-17 07:00:00,0.671,1.130,3.452,4.394,87.43,29.150
2019-03-17 07:30:00,0.671,1.200,3.398,4.237,94.43,29.200
2019-03-17 08:00:00,0.663,1.360,3.595,3.962,80.43,29.200
2019-03-17 08:30:00,0.664,1.130,3.569,4.395,77.43,29.250
2019-03-17 09:00:00,0.659,1.060,3.654,4.035,71.43,29.200
2019-03-17 09:30:00,0.610,1.090,3.669,4.126,78.43,29.200
2019-03-17 10:00:00,0.627,1.010,3.577,4.150,61.43,29.250
2019-03-17 10:30:00,0.548,0.930,3.594,4.465,71.43,29.300
2019-03-17 11:00:00,0.596,1.040,3.650,3.952,70.43,29.350
2019-03-17 11:30:00,0.553,0.930,3.602,4.051,64.43,29.400
2019-03-17 12:00:00,0.517,1.010,3.593,4.123,71.43,29.450
2019-03-17 12:30:00,0.506,0.770,3.662,4.127,74.43,29.500
2019-03-17 13:00:00,0.495,0.850,3.711,4.203,66.43,29.550
2019-03-17 13:30:00,0.485,0.790,3.598,5.935,57.43,29.600
2019-03-17 14:00:00,0.498,0.850,3.586,5.677,39.43,29.600
2019-03-17 14:30:00,0.507,0.890,3.384,4.108,42.43,29.600
2019-03-17 15:00:00,0.519,0.910,3.416,5.077,45.43,29.600
2019-03-17 15:30:00,0.535,0.840,3.325,5.730,43.43,29.600
2019-03-17 16:00:00,0.502,0.820,3.226,6.057,39.43,29.600
2019-03-17 16:30:00,0.518,0.920,3.243,3.239,42.43,29.600
2019-03-17 17:00:00,0.551,1.100,3.290,4.236,50.43,29.550
2019-03-17 17:30:00,0.538,1.190,3.291,2.962,47.43,29.500
2019-03-17 18:00:00,0.553,1.150,3.306,5.803,71.43,29.500
2019-03-17 18:30:00,0.544,1.030,3.334,3.593,40.43,29.500
2019-03-17 19:00:00,0.580,0.910,3.281,3.360,74.43,29.500
2019-03-17 19:30:00,0.568,1.190,3.423,3.542,74.43,29.500
2019-03-17 20:00:00,0.542,1.050,3.250,3.362,85.43,29.450
2019-03-17 20:30:00,0.591,1.100,3.279,3.544,75.43,29.500
2019-03-17 21:00:00,0.593,1.110,3.349,3.739,84.43,29.450
2019-03-17 21:30:00,0.633,1.110,3.370,3.878,87.43,29.500
2019-03-17 22:00:00,0.614,1.060,3.285,3.906,80.43,29.550
2019-03-17 22:30:00,0.615,1.090,3.498,3.958,74.43,29.550
2019-03-17 23:00:00,0.600,1.080,3.411,4.036,67.43,29.600
2019-03-17 23:30:00,0.623,1.330,3.562,4.033,81.43,29.650
2019-03-18 00:00:00,0.603,1.140,3.570,4.299,84.43,29.700
2019-03-18 00:30:00,0.586,1.260,3.610,4.306,88.43,29.650
2019-03-18 01:00:00,0.592,1.000,3.659,4.265,81.43,29.650
2019-03-18 01:30:00,0.578,1.040,3.512,4.114,77.43,29.600
2019-03-18 02:00:00,0.571,1.150,3.408,4.119,78.43,29.600
2019-03-18 02:30:00,0.572,1.420,3.321,4.206,78.43,29.600
2019-03-18 03:00:00,0.597,0.970,3.383,4.039,77.43,29.600
2019-03-18 03:30:00,0.569,0.990,3.265,3.963,77.43,29.550
2019-03-18 04:00:00,0.590,0.950,3.283,4.033,77.43,29.500
2019-03-18 04:30:00,0.562,1.010,3.231,3.867,82.43,29.450
2019-03-18 05:00:00,0.559,0.860,3.285,3.663,82.43,29.400
2019-03-18 05:30:00,0.534,1.100,3.289,4.038,70.43,29.350
2019-03-18 06:00:00,0.526,0.890,3.309,4.281,78.43,29.300
2019-03-18 06:30:00,0.527,0.890,3.249,3.942,91.43,29.250
2019-03-18 07:00:00,0.554,1.050,3.287,4.021,74.43,29.250
2019-03-18 07:30:00,0.490,0.850,3.234,5.630,85.43,29.250
2019-03-18 08:00:00,0.498,0.810,3.207,4.474,68.43,29.250
2019-03-18 08:30:00,0.461,0.860,3.290,3.262,92.43,29.250
2019-03-18 09:00:00,0.443,0.770,3.330,3.812,80.43,29.300
2019-03-18 09:30:00,0.428,0.800,3.259,3.823,77.43,29.300
2019-03-18 10:00:00,0.456,0.800,3.270,3.309,101.43,29.300
2019-03-18 10:30:00,0.484,0.830,3.143,3.014,87.43,29.350
2019-03-18 11:00:00,0.542,1.050,3.279,3.408,81.43,29.400
2019-03-18 11:30:00,0.584,1.040,3.291,3.520,78.43,29.500
2019-03-18 12:00:00,0.620,1.090,3.445,3.620,90.43,29.650
2019-03-18 12:30:00,0.628,1.060,3.289,4.120,85.43,29.650
2019-03-18 13:00:00,0.633,1.060,3.243,3.960,84.43,29.650
2019-03-18 13:30:00,0.662,1.070,3.309,3.360,95.43,29.700
2019-03-18 14:00:00,0.716,1.270,3.453,3.745,94.43,29.650
2019-03-18 14:30:00,0.691,1.090,3.362,4.064,99.43,29.600
2019-03-18 15:00:00,0.729,1.350,3.321,4.126,92.43,29.600
2019-03-18 15:30:00,0.767,1.420,3.321,4.042,87.43,29.600
2019-03-18 16:00:00,0.827,1.680,3.418,4.096,91.43,29.550
2019-03-18 16:30:00,0.858,1.440,3.508,4.240,88.43,29.550
2019-03-18 17:00:00,0.894,1.360,3.639,4.091,88.43,29.500
2019-03-18 17:30:00,1.060,1.820,3.795,4.300,85.43,29.450
2019-03-18 18:00:00,1.033,1.880,3.910,4.282,87.43,29.400
2019-03-18 18:30:00,0.940,1.590,3.877,4.494,84.43,29.400
2019-03-18 19:00:00,0.949,1.470,3.899,4.477,88.43,29.400
2019-03-18 19:30:00,0.896,1.930,4.006,4.772,71.43,29.350
2019-03-18 20:00:00,0.855,1.600,3.946,4.702,73.43,29.350
2019-03-18 20:30:00,0.804,1.300,4.159,4.829,71.43,29.350
2019-03-18 21:00:00,0.731,1.370,4.226,4.948,84.43,29.350
2019-03-18 21:30:00,0.660,1.160,4.171,5.074,19.43,29.350
2019-03-18 22:00:00,0.687,1.160,4.274,4.940,74.43,29.350
2019-03-18 22:30:00,0.599,0.950,4.251,4.709,67.43,29.350
2019-03-18 23:00:00,0.595,1.080,4.273,6.184,64.43,29.400
2019-03-18 23:30:00,0.574,0.940,4.289,5.818,28.43,29.350
2019-03-19 00:00:00,0.597,0.920,4.537,6.565,25.43,29.350
2019-03-19 00:30:00,0.543,1.010,4.403,6.271,29.43,29.350
2019-03-19 01:00:00,0.533,0.940,4.478,6.794,32.43,29.350
2019-03-19 01:30:00,0.570,0.850,4.727,6.495,32.43,29.350
2019-03-19 02:00:00,0.549,1.100,4.398,6.527,25.43,29.300
2019-03-19 02:30:00,0.535,0.920,4.557,6.488,30.43,29.450
2019-03-19 03:00:00,0.581,0.940,4.502,6.317,26.43,29.250
2019-03-19 03:30:00,0.582,0.990,4.386,6.328,30.43,29.250
2019-03-19 04:00:00,0.606,1.070,4.184,6.534,25.43,29.250
2019-03-19 04:30:00,0.563,0.910,4.193,8.096,25.43,29.200
2019-03-19 05:00:00,0.594,0.980,4.084,7.527,14.43,29.150
2019-03-19 05:30:00,0.611,1.000,4.002,7.528,12.43,29.100
2019-03-19 06:00:00,0.602,0.930,3.847,7.178,18.43,29.150
2019-03-19 06:30:00,0.580,1.060,3.646,5.764,18.43,29.100
2019-03-19 07:00:00,0.579,0.960,3.551,5.586,30.43,29.100
2019-03-19 07:30:00,0.585,1.060,3.559,5.817,42.43,29.150
2019-03-19 08:00:00,0.578,0.940,3.685,6.553,36.43,29.150
2019-03-19 08:30:00,0.611,0.990,3.682,7.973,35.43,29.150
2019-03-19 09:00:00,0.571,0.970,3.539,6.582,16.43,29.150
2019-03-19 09:30:00,0.572,1.020,3.433,3.519,77.43,29.150
2019-03-19 10:00:00,0.579,1.060,3.375,3.489,74.43,29.200
2019-03-19 10:30:00,0.574,0.930,3.334,3.545,67.43,29.200
2019-03-19 11:00:00,0.647,1.040,3.478,3.733,88.43,29.250
2019-03-19 11:30:00,0.647,1.340,3.523,3.954,91.43,29.200
2019-03-19 12:00:00,0.591,1.030,3.558,4.155,91.43,29.250
2019-03-19 12:30:00,0.592,0.870,3.692,3.800,80.43,29.350
2019-03-19 13:00:00,0.617,1.080,3.620,4.127,82.43,29.450
2019-03-19 13:30:00,0.619,1.060,3.787,4.224,88.43,29.550
2019-03-19 14:00:00,0.585,0.970,3.616,4.209,84.43,29.600
2019-03-19 14:30:00,0.618,0.980,3.738,4.145,71.43,29.450
2019-03-19 15:00:00,0.620,0.920,3.688,8.158,68.43,29.450
2019-03-19 15:30:00,0.594,0.920,3.829,4.135,78.43,29.450
2019-03-19 16:00:00,0.627,1.240,3.867,8.858,64.43,29.450
2019-03-19 16:30:00,0.609,1.010,3.633,8.533,67.43,29.400
2019-03-19 17:00:00,0.591,1.000,3.683,5.856,68.43,29.400
2019-03-19 17:30:00,0.577,0.980,3.836,8.498,46.43,29.400
2019-03-19 18:00:00,0.577,0.940,3.763,3.668,29.43,29.400
2019-03-19 18:30:00,0.579,1.240,3.768,6.183,43.43,29.400
2019-03-19 19:00:00,0.557,1.020,3.490,3.882,78.43,29.350
2019-03-19 19:30:00,0.578,1.040,3.635,4.833,30.43,29.350
2019-03-19 20:00:00,0.575,0.970,3.713,4.953,28.43,29.350
2019-03-19 20:30:00,0.596,1.250,3.685,5.977,37.43,29.300
2019-03-19 21:00:00,0.611,1.040,3.700,5.303,28.43,29.300
2019-03-19 21:30:00,0.582,1.060,3.789,6.338,32.43,29.300
2019-03-19 22:00:00,0.558,0.910,3.689,3.413,25.43,29.250
2019-03-19 22:30:00,0.548,0.990,3.632,8.882,94.43,29.250
2019-03-19 23:00:00,0.568,1.080,3.688,3.613,92.43,29.200
2019-03-19 23:30:00,0.573,0.950,3.539,3.465,92.43,29.200
2019-03-20 00:00:00,0.572,0.960,3.542,3.756,90.43,29.200
2019-03-20 00:30:00,0.564,1.070,3.503,3.806,78.43,29.200
2019-03-20 01:00:00,0.581,0.960,3.549,3.626,85.43,29.200
2019-03-20 01:30:00,0.568,0.960,3.438,4.046,77.43,29.200
2019-03-20 02:00:00,0.610,1.060,3.622,3.685,80.43,29.200
2019-03-20 02:30:00,0.642,1.120,3.536,3.832,70.43,29.200
2019-03-20 03:00:00,0.625,1.090,3.557,3.657,85.43,29.150
2019-03-20 03:30:00,0.620,1.150,3.497,3.667,80.43,29.100
2019-03-20 04:00:00,0.630,1.080,3.732,3.800,82.43,29.100
2019-03-20 04:30:00,0.603,1.070,3.723,3.740,81.43,29.100
2019-03-20 05:00:00,0.600,1.050,3.689,3.942,81.43,29.050
2019-03-20 05:30:00,0.607,1.010,3.757,3.945,84.43,29.050
2019-03-20 06:00:00,0.596,1.100,3.700,5.791,87.43,29.050
2019-03-20 06:30:00,0.530,1.060,3.566,5.792,92.43,29.050
2019-03-20 07:00:00,0.557,1.120,3.700,5.526,25.43,29.000
2019-03-20 07:30:00,0.495,0.820,3.622,5.207,68.43,29.000
2019-03-20 08:00:00,0.535,0.930,3.729,4.274,77.43,29.000
2019-03-20 08:30:00,0.497,0.970,3.639,4.598,37.43,29.050
2019-03-20 09:00:00,0.485,0.910,3.501,6.269,63.43,29.050
2019-03-20 09:30:00,0.469,0.820,3.498,2.871,36.43,29.100
2019-03-20 10:00:00,0.441,0.730,3.552,4.210,39.43,29.100
2019-03-20 10:30:00,0.459,0.770,3.437,5.967,67.43,29.150
2019-03-20 11:00:00,0.449,0.880,3.452,3.878,77.43,29.200
2019-03-20 11:30:00,0.480,0.790,3.550,4.203,28.43,29.250
2019-03-20 12:00:00,0.457,0.960,3.470,3.812,82.43,29.300
2019-03-20 12:30:00,0.448,0.900,3.408,3.299,61.43,29.400
2019-03-20 13:00:00,0.439,0.810,3.385,3.477,71.43,29.450
2019-03-20 13:30:00,0.482,0.830,3.120,3.366,66.43,29.350
2019-03-20 14:00:00,0.463,0.900,3.373,3.671,64.43,29.250
2019-03-20 14:30:00,0.451,0.730,3.485,3.522,64.43,29.250
2019-03-20 15:00:00,0.460,0.830,3.501,3.585,63.43,29.300
2019-03-20 15:30:00,0.459,0.860,3.497,3.425,66.43,29.300
2019-03-20 16:00:00,0.456,0.750,3.721,3.487,70.43,29.250
2019-03-20 16:30:00,0.430,0.700,3.621,3.348,68.43,29.300
2019-03-20 17:00:00,0.447,0.790,3.728,5.777,78.43,29.300
2019-03-20 17:30:00,0.490,0.790,3.568,8.547,37.43,29.250
2019-03-20 18:00:00,0.556,1.150,3.336,3.535,84.43,29.250
2019-03-20 18:30:00,0.582,1.000,3.456,3.655,88.43,29.250
2019-03-20 19:00:00,0.583,1.050,3.377,3.669,85.43,29.200
2019-03-20 19:30:00,0.543,0.920,3.229,3.359,90.43,29.150
2019-03-20 20:00:00,0.577,1.280,3.399,3.302,95.43,29.150
2019-03-20 20:30:00,0.544,0.930,3.427,3.683,84.43,29.100
2019-03-20 21:00:00,0.539,1.050,3.384,3.892,92.43,29.100
2019-03-20 21:30:00,0.561,0.950,3.591,3.554,85.43,29.100
2019-03-20 22:00:00,0.521,0.850,3.348,3.812,78.43,29.100
2019-03-20 22:30:00,0.531,0.860,3.486,3.664,78.43,29.100
2019-03-20 23:00:00,0.500,0.960,3.426,3.788,74.43,29.100
2019-03-20 23:30:00,0.518,0.910,3.417,4.028,78.43,29.050
2019-03-21 00:00:00,0.509,0.900,3.311,3.683,80.43,29.050
2019-03-21 00:30:00,0.513,0.970,3.253,3.882,74.43,29.050
2019-03-21 01:00:00,0.522,0.820,3.237,3.880,80.43,29.100
2019-03-21 01:30:00,0.523,0.950,3.263,3.736,78.43,29.050
2019-03-21 02:00:00,0.528,1.050,3.275,3.677,84.43,29.050
2019-03-21 02:30:00,0.554,0.840,3.194,3.667,81.43,29.050
2019-03-21 03:00:00,0.545,0.910,3.347,3.947,81.43,29.000
2019-03-21 03:30:00,0.546,1.050,3.114,3.480,81.43,29.000
2019-03-21 04:00:00,0.529,0.880,3.231,3.670,80.43,29.000
2019-03-21 04:30:00,0.539,0.960,3.148,3.796,88.43,29.000
2019-03-21 05:00:00,0.554,0.830,3.302,3.729,80.43,29.000
2019-03-21 05:30:00,0.579,0.950,3.319,3.865,91.43,29.000
2019-03-21 06:00:00,0.548,0.930,3.237,3.885,77.43,28.950
2019-03-21 06:30:00,0.537,0.910,3.322,3.775,80.43,28.950
2019-03-21 07:00:00,0.566,0.990,3.209,3.954,82.43,28.900
2019-03-21 07:30:00,0.570,0.960,3.237,3.785,80.43,28.900
2019-03-21 08:00:00,0.543,0.920,3.323,4.208,80.43,28.900
2019-03-21 08:30:00,0.558,1.030,3.344,3.665,77.43,28.900
2019-03-21 09:00:00,0.574,0.920,3.319,3.430,92.43,28.900
2019-03-21 09:30:00,0.533,0.870,3.430,4.047,82.43,28.900
2019-03-21 10:00:00,0.515,0.900,3.423,4.304,98.43,28.950
2019-03-21 10:30:00,0.560,0.910,3.475,3.873,78.43,28.950
2019-03-21 11:00:00,0.562,1.090,3.460,3.974,68.43,28.950
2019-03-21 11:30:00,0.513,0.890,3.611,3.905,77.43,28.900
2019-03-21 12:00:00,0.592,0.960,3.350,3.485,60.43,28.950
2019-03-21 12:30:00,0.593,1.020,3.237,3.685,45.43,28.900
2019-03-21 13:00:00,0.552,1.120,3.309,4.137,35.43,28.900
2019-03-21 13:30:00,0.503,0.960,3.417,4.040,74.43,28.850
2019-03-21 14:00:00,0.524,0.980,3.496,4.273,60.43,28.800
2019-03-21 14:30:00,0.630,1.050,3.510,3.788,70.43,28.650
2019-03-21 15:00:00,0.649,1.200,3.431,3.723,63.43,28.650
2019-03-21 15:30:00,0.680,1.260,3.588,3.954,57.43,28.800
2019-03-21 16:00:00,0.709,1.290,3.614,3.924,42.43,28.700
2019-03-21 16:30:00,0.681,1.370,3.474,4.330,53.43,28.650
2019-03-21 17:00:00,0.643,0.980,3.566,4.108,37.43,28.550
2019-03-21 17:30:00,0.770,1.170,3.287,4.189,67.43,28.700
2019-03-21 18:00:00,0.774,1.420,3.311,4.013,52.43,28.700
2019-03-21 18:30:00,0.745,1.140,3.517,3.802,60.43,28.700
2019-03-21 19:00:00,0.713,1.260,3.503,4.040,47.43,28.700
2019-03-21 19:30:00,0.621,1.300,3.482,4.187,63.43,28.700
2019-03-21 20:00:00,0.563,1.030,3.481,4.033,56.43,28.700
2019-03-21 20:30:00,0.547,1.050,3.569,5.456,59.43,28.700
2019-03-21 21:00:00,0.513,1.020,3.600,5.602,52.43,28.700
2019-03-21 21:30:00,0.497,0.870,3.557,4.922,39.43,28.700
2019-03-21 22:00:00,0.483,0.880,3.511,5.208,46.43,28.700
2019-03-21 22:30:00,0.472,0.900,3.473,5.652,39.43,28.700
2019-03-21 23:00:00,0.458,0.830,3.339,5.060,42.43,28.750
2019-03-21 23:30:00,0.421,0.680,3.323,4.810,26.43,28.700
2019-03-22 00:00:00,0.424,0.950,3.121,2.793,42.43,28.700
2019-03-22 00:30:00,0.446,0.800,3.170,3.313,98.43,28.650
2019-03-22 01:00:00,0.511,0.870,3.171,3.398,80.43,28.650
2019-03-22 01:30:00,0.539,0.990,3.289,4.217,75.43,28.650
2019-03-22 02:00:00,0.567,1.020,3.335,3.669,68.43,28.650
2019-03-22 02:30:00,0.601,1.070,3.342,3.963,73.43,28.650
2019-03-22 03:00:00,0.570,0.890,3.384,4.195,75.43,28.650
2019-03-22 03:30:00,0.649,1.230,3.334,4.217,66.43,28.700
2019-03-22 04:00:00,0.644,1.150,3.640,4.153,66.43,28.650
2019-03-22 04:30:00,0.685,1.220,3.477,4.133,68.43,28.650
2019-03-22 05:00:00,0.747,1.230,3.468,4.222,64.43,28.700
2019-03-22 05:30:00,0.804,1.360,3.582,4.612,68.43,28.700
2019-03-22 06:00:00,0.808,1.400,3.720,4.702,50.43,28.650
2019-03-22 06:30:00,0.794,1.540,3.704,4.707,57.43,28.700
2019-03-22 07:00:00,0.764,1.620,3.644,4.305,35.43,28.750
2019-03-22 07:30:00,0.766,1.420,3.580,4.211,52.43,28.750
2019-03-22 08:00:00,0.721,1.500,3.613,4.275,61.43,28.600
2019-03-22 08:30:00,0.704,1.300,3.715,5.650,64.43,28.650
2019-03-22 09:00:00,0.709,1.260,3.701,3.950,61.43,28.650
2019-03-22 09:30:00,0.701,1.160,3.662,6.327,52.43,28.650
2019-03-22 10:00:00,0.647,1.090,3.893,6.342,30.43,28.700
2019-03-22 10:30:00,0.613,0.900,3.751,4.205,39.43,28.700
2019-03-22 11:00:00,0.612,1.140,3.847,5.803,61.43,28.650
2019-03-22 11:30:00,0.604,0.930,3.864,6.551,42.43,28.700
2019-03-22 12:00:00,0.581,1.080,3.782,6.972,43.43,28.700
2019-03-22 12:30:00,0.552,0.960,3.649,4.042,54.43,28.700
2019-03-22 13:00:00,0.556,0.950,3.737,3.981,25.43,28.700
2019-03-22 13:30:00,0.555,1.120,3.608,6.405,57.43,28.700
2019-03-22 14:00:00,0.589,1.030,3.490,3.979,47.43,28.700
2019-03-22 14:30:00,0.611,1.400,3.408,4.459,63.43,28.700
2019-03-22 15:00:00,0.650,1.100,3.544,4.258,73.43,28.650
2019-03-22 15:30:00,0.611,1.020,3.481,4.275,73.43,28.650
2019-03-22 16:00:00,0.607,1.030,3.523,4.301,82.43,28.700
2019-03-22 16:30:00,0.582,0.930,3.323,4.095,77.43,28.700
2019-03-22 17:00:00,0.585,1.080,3.156,3.885,81.43,28.700
2019-03-22 17:30:00,0.567,0.940,3.215,3.871,80.43,28.700
2019-03-22 18:00:00,0.663,1.180,3.275,3.806,80.43,28.650
2019-03-22 18:30:00,0.650,1.080,3.159,3.660,80.43,28.700
2019-03-22 19:00:00,0.690,1.500,3.322,3.760,91.43,28.700
2019-03-22 19:30:00,0.698,1.210,3.343,3.884,91.43,28.700
2019-03-22 20:00:00,0.737,1.300,3.328,3.880,88.43,28.700
2019-03-22 20:30:00,0.796,1.400,3.407,4.058,90.43,28.700
2019-03-22 21:00:00,0.864,1.350,3.549,4.200,91.43,28.700
2019-03-22 21:30:00,0.875,1.520,3.681,4.611,95.43,28.700
2019-03-22 22:00:00,0.966,1.510,3.786,4.608,94.43,28.700
2019-03-22 22:30:00,0.912,1.530,3.736,4.627,98.43,28.700
2019-03-22 23:00:00,0.873,1.430,3.802,4.708,91.43,28.700
2019-03-22 23:30:00,0.826,1.310,3.690,4.310,90.43,28.650
2019-03-23 00:00:00,0.862,1.510,3.762,4.797,94.43,28.650
2019-03-23 00:30:00,0.844,1.540,3.693,4.937,99.43,28.650
2019-03-23 01:00:00,0.815,1.360,3.696,5.029,84.43,28.650
2019-03-23 01:30:00,0.769,1.310,3.581,4.205,88.43,28.650
2019-03-23 02:00:00,0.808,1.350,3.635,4.946,90.43,28.600
2019-03-23 02:30:00,0.723,1.170,3.553,4.754,90.43,28.650
2019-03-23 03:00:00,0.816,1.490,3.517,4.741,85.43,28.600
2019-03-23 03:30:00,0.743,1.480,3.500,4.598,84.43,28.650
2019-03-23 04:00:00,0.764,1.230,3.509,4.738,81.43,28.700
2019-03-23 04:30:00,0.778,1.300,3.464,4.128,97.43,28.700
2019-03-23 05:00:00,0.788,1.300,3.498,4.297,94.43,28.700
2019-03-23 05:30:00,0.776,1.570,3.354,4.816,92.43,28.700
2019-03-23 06:00:00,0.794,1.330,3.397,4.397,85.43,28.700
2019-03-23 06:30:00,0.777,1.290,3.503,4.615,87.43,28.700
2019-03-23 07:00:00,0.721,1.240,3.389,4.501,90.43,28.700
2019-03-23 07:30:00,0.726,1.710,3.491,4.738,81.43,28.650
2019-03-23 08:00:00,0.716,1.220,3.451,4.304,74.43,28.650
2019-03-23 08:30:00,0.704,1.200,3.446,4.722,84.43,28.600
2019-03-23 09:00:00,0.681,1.080,3.457,4.813,81.43,28.600
2019-03-23 09:30:00,0.695,1.240,3.410,4.806,87.43,28.600
2019-03-23 10:00:00,0.666,1.210,3.518,4.225,81.43,28.650
2019-03-23 10:30:00,0.643,1.210,3.469,4.916,85.43,28.650
2019-03-23 11:00:00,0.634,1.240,3.371,4.516,78.43,28.650
2019-03-23 11:30:00,0.666,1.170,3.475,3.851,84.43,28.700
2019-03-23 12:00:00,0.591,1.030,3.439,4.203,85.43,28.750
2019-03-23 12:30:00,0.570,0.960,3.448,4.221,77.43,28.750
2019-03-23 13:00:00,0.559,0.990,3.341,4.384,77.43,28.850
2019-03-23 13:30:00,0.592,1.020,3.484,4.191,74.43,28.850
2019-03-23 14:00:00,0.563,1.100,3.345,3.813,81.43,28.850
2019-03-23 14:30:00,0.547,0.940,3.374,4.120,81.43,28.850
2019-03-23 15:00:00,0.547,0.910,3.358,4.493,78.43,28.900
2019-03-23 15:30:00,0.560,0.900,3.379,3.760,78.43,28.900
2019-03-23 16:00:00,0.569,1.030,3.210,3.819,84.43,28.900
2019-03-23 16:30:00,0.570,1.010,3.238,3.254,66.43,28.900
2019-03-23 17:00:00,0.617,1.000,3.253,3.664,77.43,28.900
2019-03-23 17:30:00,0.586,0.990,3.207,4.059,81.43,28.850
2019-03-23 18:00:00,0.610,1.080,3.151,3.893,78.43,28.850
2019-03-23 18:30:00,0.627,0.980,3.326,3.472,84.43,28.850
2019-03-23 19:00:00,0.666,1.110,3.283,3.419,64.43,28.800
2019-03-23 19:30:00,0.671,1.210,3.435,5.655,71.43,28.800
2019-03-23 20:00:00,0.642,1.080,3.284,3.479,56.43,28.750
